PassengerId,CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Cabin_num,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Side_P,Side_S,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e
7042_01,1,1.3395350750678812,0,-0.35292955903944406,-0.2873140387436576,4.7577024769416013e-17,-0.27666342233874663,-0.26902262771835533,0,1.062630629900459,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
7044_01,0,-0.33403748485524115,0,0.001672999791777696,-0.2873140387436576,2.457838007947772,0.649879029280376,-0.06693893572536092,0,-0.7498204367423714,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
7045_01,0,-0.682698434839225,0,1.220902223347638,-0.2873140387436576,-0.0598094765717591,-0.27666342233874663,-0.26902262771835533,0,-0.7478439361244402,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
7047_01,1,-0.5432340548456314,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,1.0903016385514948,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
7048_01,0,-0.33403748485524115,0,0.14804086450083517,-0.2816690812340509,0.3051154912641836,-0.27666342233874663,-0.26902262771835533,0,1.7030168301101396,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
7049_01,1,-0.5432340548456314,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,1.0922781391694258,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
7050_01,0,-1.1010915748200056,0,-0.35292955903944406,0.3392762448226874,-0.290817025018365,-0.27666342233874663,-0.2654927815700061,1,1.4697897571942684,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
7051_01,0,0.7119453650967104,0,-0.289553782567481,-0.2873140387436576,0.29841962029471675,-0.27577422612797975,0.056605679466862756,0,-0.7458674355065091,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
7052_01,0,-0.12484091486485083,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,-0.2596482834954554,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
7053_01,0,-0.4037696748520379,0,-0.25635694727264324,-0.28480516873938794,-0.290817025018365,0.7236823147740297,-1.0032426156241308e-16,0,1.7049933307280707,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
7056_01,0,0.9908741250838974,0,-0.35292955903944406,1.0254521909904366,-0.290817025018365,2.7546064601656575,-0.24254878160573598,0,-0.7577264392140958,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0
7057_01,0,-0.682698434839225,0,4.6748820410696235,0.26338292719353046,1.259277104413208,0.41779881827021187,-0.26902262771835533,0,1.4737427584301306,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
7058_01,1,0.08435565512553946,0,-0.35292955903944406,-0.2873140387436576,4.7577024769416013e-17,-0.27666342233874663,-0.26902262771835533,1,1.4757192590480617,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
7059_01,1,1.6184638350550682,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,1.094254639787357,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
7060_01,0,0.4330166051095233,0,3.0029686998568845,3.565318713000422e-17,-0.11505041206986051,-0.27577422612797975,-0.26902262771835533,0,1.096231140405288,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
7061_01,0,-0.8918950048296153,0,-0.346893770804019,0.7576303180346514,-0.290817025018365,-0.24554155496190472,-0.23372416623486286,1,1.098207641023219,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
7062_01,0,-0.5432340548456314,0,-0.35292955903944406,-0.27916021122978124,-0.290817025018365,0.3635578494134302,-0.11900416641351232,0,1.706969831346002,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
7068_01,0,1.130338505077491,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,0.25604198684859525,0,1.481648760901855,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
7069_01,0,-0.47350186484883466,0,-0.35292955903944406,-0.20891185111023103,-0.290817025018365,0.3128736653997162,-0.26902262771835533,0,-0.25371878164166206,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
7069_02,1,-0.12484091486485083,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,0,1.1041371428770124,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
7069_03,0,-2.0076100447783634,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,1.1041371428770124,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
7071_01,0,2.385517925019833,0,0.4407765939189502,-0.2860596037415227,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,0,1.1061136434949437,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
7072_01,0,1.8973925950422554,0,-0.35142061198058777,-0.2860596037415227,-0.290817025018365,-0.18596540884052157,-1.0032426156241308e-16,0,1.4836252615197862,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
7073_01,1,0.7816775550935071,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-1.0032426156241308e-16,1,1.1080901441128748,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
7074_01,1,-1.9378778547815667,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,1.1100666447308059,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
7074_02,0,-0.33403748485524115,0,-0.35292955903944406,3.565318713000422e-17,-0.2857951217912649,0.43202595764248247,-0.2646103200329188,0,1.4856017621377173,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
7077_01,0,0.5027487951063201,0,-0.32124167080346255,-0.2873140387436576,1.1220117495391377,-0.27666342233874663,-0.26902262771835533,0,1.4875782627556484,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
7078_01,0,-1.1010915748200056,0,0.015253523321484061,-0.2873140387436576,-0.12342025078169407,0.09946657481565727,-0.25666816619913296,0,1.112043145348737,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
7079_01,0,-1.1010915748200056,0,-0.35292955903944406,0.16553699702701413,-0.290817025018365,-0.2437631625403709,-0.26196293542165683,0,1.4895547633735795,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
7080_01,1,0.5724809851031168,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,1.0665836311363213,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
7082_01,0,1.0606063150806941,0,-0.13715012962299847,-0.2578348161934892,-0.290817025018365,0.3608902607811295,-0.1922484739917592,0,-0.2517422810237309,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
7083_01,1,0.22382003511913298,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,-0.6747134132609891,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
7083_02,0,1.967124785039052,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,-0.6747134132609891,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0
7084_01,0,-0.19457310486164758,0,-0.35292955903944406,-0.18821367357500643,-0.290817025018365,-0.27666342233874663,0.5357822941052732,0,1.4915312639915106,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
7085_01,0,2.3157857350230358,0,0.33062345862244297,-0.28668682124259015,2.9081353306444164,-0.27666342233874663,-0.26902262771835533,0,1.7109228325818642,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
7085_02,1,-1.8681456647847698,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,1.7109228325818642,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
7085_03,1,-1.9378778547815667,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,1.7109228325818642,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
7086_01,0,-0.33403748485524115,0,0.537349205685751,-0.2873140387436576,-0.2891430572759983,-0.12727845892990536,-0.2549032431249584,0,1.7128993331997953,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
7087_01,1,-1.9378778547815667,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,1.0685601317542524,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
7088_01,0,2.385517925019833,0,-0.35292955903944406,0.1780813470483624,-0.290817025018365,-0.1655138959928826,-0.26637524310709343,0,1.7148758338177263,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
7089_01,0,-0.6129662448424282,0,1.2163753821710692,1.272575886410997,-0.290817025018365,-0.1219432816653039,-0.10841462796846457,1,-0.7557499385961647,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
7090_01,0,-0.961627194826412,0,-0.35292955903944406,0.09528863690746396,0.15613236219354643,-5.0544952658066925e-17,-0.26902262771835533,0,1.7168523344356574,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
7091_01,1,0.22382003511913298,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,1.0705366323721837,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
7092_01,0,-0.33403748485524115,0,-0.260883788449212,-0.038308690819894874,0.018867007319476246,-0.27577422612797975,-0.26902262771835533,1,1.7188288350535885,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
7093_01,1,0.22382003511913298,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,0,1.0725131329901147,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
7094_01,0,0.5027487951063201,0,-0.3378400884508814,1.2669309289013904,3.1910358791043905,-0.2597686943341753,0.020424756446282964,1,-0.2892957927644221,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
7095_01,1,-1.1010915748200056,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,1.0744896336080458,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
7096_01,1,0.014623465128742697,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,-0.672736912643058,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
7096_02,0,-0.12484091486485083,0,-0.35292955903944406,-0.2785329937287138,-0.290817025018365,-0.27666342233874663,1.782700446009645,0,-0.672736912643058,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
7096_03,1,0.08435565512553946,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,-0.672736912643058,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
7097_01,0,-0.12484091486485083,0,-0.35292955903944406,-0.25971646869669146,7.678943396389539,-0.2722174412849121,-0.23284170469777557,1,-1.0383895269603138,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
7097_02,0,-1.0313593848232088,0,-0.35292955903944406,1.6721134345909385,-0.22385831532369663,-0.08192945218079284,-0.10223739720885339,0,-1.0383895269603138,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
7097_03,0,0.22382003511913298,1,0.4422855409778065,0.8811921657449316,-0.290817025018365,0.0941313975510558,2.294528137520286,0,-1.0383895269603138,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
7097_04,0,0.29355222511592977,1,-0.35292955903944406,-0.27727855872657897,-0.2707294121099645,1.8120584767527304,-0.2584330892733076,0,-1.0383895269603138,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
7098_01,0,0.4330166051095233,0,-0.34840271786287524,-0.2873140387436576,0.7989359752623629,-0.27666342233874663,-0.20019062782554503,1,1.4935077646094417,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
7099_01,0,-0.5432340548456314,0,0.10126350567629104,3.565318713000422e-17,-0.25901163791339754,-0.27666342233874663,-0.26902262771835533,0,1.7208053356715196,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
7104_01,0,1.967124785039052,0,1.01417647628433,-0.2735152537201745,-0.290817025018365,7.097440753551257,0.07601983328278361,0,-0.7359849324168536,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
7104_02,0,0.9211419350871006,0,-0.11300697668129828,2.46428913843908,-0.2874690895336316,-0.2739958337064459,0.15897121776899092,1,-0.7359849324168536,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
7105_01,0,-0.6129662448424282,0,-0.35292955903944406,-0.2835507337372531,0.6332131687680587,-0.2588794981234084,-0.26902262771835533,1,1.724758336907382,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
7106_01,1,-0.7524306248360217,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,1.4954842652273728,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
7109_01,0,1.409267265064678,0,-0.35292955903944406,4.531598021957271,-0.290817025018365,11.297114457003383,-0.26902262771835533,0,-0.6569249076996091,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
7110_01,0,-0.4037696748520379,0,-0.35292955903944406,-0.28543238624045536,-0.290817025018365,-0.27666342233874663,0.21280137153131698,0,1.4974607658453039,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
7111_01,0,-0.33403748485524115,0,1.243536429230482,-0.2873140387436576,-0.290817025018365,-0.02768848332401119,-0.26902262771835533,0,1.499437266463235,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
7113_01,0,-0.33403748485524115,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,0.3990007558567398,0,1.5033902676990973,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
7113_02,0,-0.4037696748520379,0,-0.33934903550973766,-0.28668682124259015,-0.290817025018365,0.1608211133585742,-0.17283432017583836,1,1.5033902676990973,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
7114_01,0,-0.33403748485524115,0,-0.35292955903944406,0.019395319278307066,-0.2556637024286641,-0.27666342233874663,-0.10664970489428996,0,1.5053667683170284,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
7116_01,1,-0.19457310486164758,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,0,1.078442634843908,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
7117_01,1,-0.05510872486805407,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,-0.7201729274734047,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
7118_01,0,-0.8221628148328185,0,-0.35292955903944406,0.578873330230439,-0.2874690895336316,-0.27666342233874663,-0.26902262771835533,0,1.7287113381432442,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
7119_01,0,-0.6129662448424282,0,0.273283470385905,0.013123144267632942,-0.290817025018365,0.629427516432737,-0.0581143203544878,0,1.7306878387611753,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
7120_01,0,-0.47350186484883466,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,0.7908136783235064,0,1.5073432689349595,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
7121_01,1,-0.4037696748520379,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,-0.6549484070816779,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
7121_02,1,-0.47350186484883466,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,-0.6549484070816779,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
7126_01,0,0.014623465128742697,0,-0.34840271786287524,-0.2873140387436576,0.8206975559131301,0.3306575896150545,-0.23901893545738676,0,1.5132727707887528,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
7127_01,0,-0.12484091486485083,0,-0.35292955903944406,2.3187746781914407,-0.290817025018365,0.9397569939903894,-0.23195924316068825,0,-0.7181964268554736,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
7127_02,1,0.15408784512233623,0,-0.35292955903944406,-0.2873140387436576,4.7577024769416013e-17,-0.27666342233874663,-0.26902262771835533,1,-0.7181964268554736,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
7128_01,0,0.5724809851031168,0,-0.35142061198058777,2.5113304510191363,-0.2891430572759983,7.909276893981448,-0.26637524310709343,0,-0.7162199262375425,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
7128_02,0,1.0606063150806941,0,-0.35292955903944406,2.4235200008696984,-0.2857951217912649,-0.14061640209140905,-0.22313462778981513,1,-0.7162199262375425,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
7128_03,0,0.3632844151127265,0,-0.35292955903944406,1.3509780740444235,-0.2891430572759983,-0.16017871872828113,2.1259779839366093,0,-0.7162199262375425,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
7132_01,0,-0.4037696748520379,0,0.5554565703920261,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.24784355082825987,0,1.1159961465845991,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
7133_01,0,-0.7524306248360217,0,0.336659246857868,-0.2873140387436576,-0.2724033798523312,0.021217308268168988,-0.26902262771835533,0,1.517225772024615,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
7134_01,1,-0.7524306248360217,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,1.0823956360797702,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
7137_01,0,-0.4037696748520379,0,0.6531120975233812,-0.20326689360062433,0.516035426802389,-5.0544952658066925e-17,-0.2451961662169979,0,1.7366173406149685,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
7140_01,0,-0.7524306248360217,0,-0.35292955903944406,-0.28104186373298345,-0.290817025018365,-0.27666342233874663,0.38223398665208086,0,1.5231552738784084,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
7142_01,0,-0.47350186484883466,0,-0.35292955903944406,-0.2873140387436576,1.5974185883712833,-0.27666342233874663,-0.22931185854942632,0,-0.24976578040579983,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
7142_02,0,-1.3102881448103958,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,-0.24976578040579983,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
7142_03,1,-0.12484091486485083,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,0,-0.24976578040579983,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
7143_01,0,0.15408784512233623,0,1.0156854233431862,-0.2873140387436576,0.44070687839588707,-0.2748850299172128,-0.26902262771835533,0,1.5251317744963395,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
7144_01,1,1.3395350750678812,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,0,1.0863486373156324,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
7148_01,0,1.5487316450582715,1,-0.35292955903944406,-0.10730261593731023,-0.290817025018365,1.0055575135871408,-0.21078016627059276,1,-1.0146715195451406,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0
7149_01,1,-0.26430529485844434,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,1.742546842468762,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
7151_01,0,0.22382003511913298,0,0.08164719391115963,-0.2873140387436576,0.700171878462727,0.3190980388750846,-0.23372416623486286,0,-0.27941328967476653,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
7152_01,0,-1.4497525248039893,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,1.1199491478204613,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
7152_02,1,1.409267265064678,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,1.1199491478204613,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
7155_01,0,-0.05510872486805407,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,0.3182088426643177,-0.2549032431249584,0,1.5310612763501328,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
7156_01,0,-1.7984134747879732,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,-0.24778927978786872,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
7156_02,0,-0.12484091486485083,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,-0.24778927978786872,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
7156_03,1,0.15408784512233623,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,-0.24778927978786872,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
7156_04,0,-1.2405559548135991,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,-0.24778927978786872,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
7157_01,1,-0.12484091486485083,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,2.2470210500740824e-16,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
7157_02,0,0.29355222511592977,0,2.1081630939551204,-0.2873140387436576,0.971354652726134,-0.27666342233874663,-0.26902262771835533,0,-0.7537734379782336,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
7159_01,1,0.22382003511913298,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,-0.6668074107892646,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
7160_01,1,-0.6129662448424282,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,1.0903016385514948,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
7161_01,0,0.29355222511592977,0,-0.35292955903944406,1.9857221851246447,-0.290817025018365,1.0900311536099976,0.170443217751126,0,-0.2458127791699376,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
7162_01,0,2.524982305013426,0,-0.28804483550862475,-0.2741424712212419,-0.2539897346862974,-0.23220361180040103,0.3760567558924697,0,1.7484763443225553,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
7165_01,1,-0.7524306248360217,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,1.5350142775859952,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
7166_01,0,-0.682698434839225,0,0.9477828056946545,-0.2873140387436576,-0.2824471863065315,1.5301832779396192,-0.26902262771835533,0,1.5369907782039263,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
7167_01,0,0.29355222511592977,0,-0.35292955903944406,2.01833749518015,-0.290817025018365,1.2732055730279814,-0.268140166181268,1,-0.6529719064637468,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
7168_01,0,-0.12484091486485083,0,-0.35292955903944406,-0.28041464623191603,1.0366393946784356,-0.27666342233874663,-0.19489585860302114,1,1.1219256484383926,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
7170_01,1,0.15408784512233623,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,0,1.094254639787357,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
7171_01,1,0.5724809851031168,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,1.096231140405288,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
7173_01,1,-0.682698434839225,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,1.098207641023219,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
7175_01,0,-0.7524306248360217,0,-0.35292955903944406,-0.2873140387436576,1.0031600398311014,-0.27666342233874663,-0.2654927815700061,0,1.7504528449404864,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
7176_01,1,1.2698028850710845,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,-0.7280789299451291,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
7176_02,0,-0.19457310486164758,0,-0.35292955903944406,3.507351842714187,-0.290817025018365,0.31198446918894934,0.5428419864019717,0,-0.7280789299451291,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
7176_03,0,-0.26430529485844434,0,-0.35292955903944406,1.9643967900883528,-0.290817025018365,-0.25265512464804,-0.26902262771835533,1,-0.7280789299451291,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
7177_01,0,0.6422131750999136,0,-0.19901695903610525,-0.2797874287308486,-0.2673814766252311,0.3182088426643177,-0.26902262771835533,0,1.5409437794397884,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
7179_01,0,1.688196025051865,0,-0.34840271786287524,1.1245525561590877,-0.290817025018365,-0.19218978231588996,-0.2584330892733076,1,-0.2774367890568354,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
7180_01,0,0.6422131750999136,0,-0.35292955903944406,-0.0753145233828722,-0.290817025018365,0.12614246113866465,-0.26902262771835533,0,-0.24185977793407537,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
7181_01,1,-0.05510872486805407,0,-0.35292955903944406,-0.2873140387436576,4.7577024769416013e-17,-0.27666342233874663,-0.26902262771835533,1,1.7544058461763485,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
7182_01,0,1.2000706950742877,0,0.30798925273959904,-0.10981148594157988,1.2894085237758088,-0.27666342233874663,0.044251217947640385,0,2.2470210500740824e-16,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
7184_01,0,-0.7524306248360217,0,-0.34840271786287524,0.14421160199072214,-0.290817025018365,-0.27666342233874663,-0.24872601236534717,1,1.1258786496742548,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
7186_01,1,-1.0313593848232088,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,-0.2754602884389043,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
7186_02,0,0.22382003511913298,0,-0.35292955903944406,0.57134672021763,-0.24227196048973043,0.31198446918894934,-0.24960847390243449,0,-0.2754602884389043,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
7186_03,0,1.0606063150806941,0,-0.35292955903944406,-0.2873140387436576,-0.26403354114049765,-0.21264129516352895,3.529091827905435,0,-0.2754602884389043,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
